"Jahr","StatZoneCd","StatZoneLang","QuarCd","QuarLang","KreisCd","ProjStatus","ProjStatusSort","EigentumsartSort","Eigentumsart","AnzWhg"
2016,"12203","Auhof","122","Schwamendingen-Mitte","12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2016,"12203","Auhof","122","Schwamendingen-Mitte","12","Bewilligt","6702",4,"Natürliche Personen",0
2016,"12203","Auhof","122","Schwamendingen-Mitte","12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2016,"12203","Auhof","122","Schwamendingen-Mitte","12","Im Bau","6703",1,"Öffentliche Hand",0
2016,"12203","Auhof","122","Schwamendingen-Mitte","12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2016,"12203","Auhof","122","Schwamendingen-Mitte","12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2016,"12203","Auhof","122","Schwamendingen-Mitte","12","Im Bau","6703",4,"Natürliche Personen",0
2016,"12203","Auhof","122","Schwamendingen-Mitte","12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2016,"12204","Schürgistrasse","122","Schwamendingen-Mitte","12","Bewilligt","6702",1,"Öffentliche Hand",0
2016,"12204","Schürgistrasse","122","Schwamendingen-Mitte","12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2016,"12204","Schürgistrasse","122","Schwamendingen-Mitte","12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2016,"12204","Schürgistrasse","122","Schwamendingen-Mitte","12","Bewilligt","6702",4,"Natürliche Personen",22
2016,"12204","Schürgistrasse","122","Schwamendingen-Mitte","12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2016,"12204","Schürgistrasse","122","Schwamendingen-Mitte","12","Im Bau","6703",1,"Öffentliche Hand",0
2016,"12204","Schürgistrasse","122","Schwamendingen-Mitte","12","Im Bau","6703",2,"Wohnbaugenossenschaften",36
2016,"12204","Schürgistrasse","122","Schwamendingen-Mitte","12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2016,"12204","Schürgistrasse","122","Schwamendingen-Mitte","12","Im Bau","6703",4,"Natürliche Personen",0
2016,"12204","Schürgistrasse","122","Schwamendingen-Mitte","12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2016,"12205","Roswiesenstrasse","122","Schwamendingen-Mitte","12","Bewilligt","6702",1,"Öffentliche Hand",0
2016,"12205","Roswiesenstrasse","122","Schwamendingen-Mitte","12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2016,"12205","Roswiesenstrasse","122","Schwamendingen-Mitte","12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2016,"12205","Roswiesenstrasse","122","Schwamendingen-Mitte","12","Bewilligt","6702",4,"Natürliche Personen",0
2016,"12205","Roswiesenstrasse","122","Schwamendingen-Mitte","12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2016,"12205","Roswiesenstrasse","122","Schwamendingen-Mitte","12","Im Bau","6703",1,"Öffentliche Hand",0
2016,"12205","Roswiesenstrasse","122","Schwamendingen-Mitte","12","Im Bau","6703",2,"Wohnbaugenossenschaften",64
2016,"12205","Roswiesenstrasse","122","Schwamendingen-Mitte","12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2016,"12205","Roswiesenstrasse","122","Schwamendingen-Mitte","12","Im Bau","6703",4,"Natürliche Personen",11
2016,"12205","Roswiesenstrasse","122","Schwamendingen-Mitte","12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2016,"12301","Kronwiesenstrasse","123","Hirzenbach","12","Bewilligt","6702",1,"Öffentliche Hand",0
2016,"12301","Kronwiesenstrasse","123","Hirzenbach","12","Bewilligt","6702",2,"Wohnbaugenossenschaften",334
2016,"12301","Kronwiesenstrasse","123","Hirzenbach","12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2016,"12301","Kronwiesenstrasse","123","Hirzenbach","12","Bewilligt","6702",4,"Natürliche Personen",0
2016,"12301","Kronwiesenstrasse","123","Hirzenbach","12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2016,"12301","Kronwiesenstrasse","123","Hirzenbach","12","Im Bau","6703",1,"Öffentliche Hand",0
2016,"12301","Kronwiesenstrasse","123","Hirzenbach","12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2016,"12301","Kronwiesenstrasse","123","Hirzenbach","12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2016,"12301","Kronwiesenstrasse","123","Hirzenbach","12","Im Bau","6703",4,"Natürliche Personen",0
2016,"12301","Kronwiesenstrasse","123","Hirzenbach","12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2016,"12302","Hirzenbachstrasse","123","Hirzenbach","12","Bewilligt","6702",1,"Öffentliche Hand",0
2016,"12302","Hirzenbachstrasse","123","Hirzenbach","12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2016,"12302","Hirzenbachstrasse","123","Hirzenbach","12","Bewilligt","6702",3,"Übrige private Gesellschaften",36
2016,"12302","Hirzenbachstrasse","123","Hirzenbach","12","Bewilligt","6702",4,"Natürliche Personen",0
2016,"12302","Hirzenbachstrasse","123","Hirzenbach","12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2016,"12302","Hirzenbachstrasse","123","Hirzenbach","12","Im Bau","6703",1,"Öffentliche Hand",0
2016,"12302","Hirzenbachstrasse","123","Hirzenbach","12","Im Bau","6703",2,"Wohnbaugenossenschaften",60
2016,"12302","Hirzenbachstrasse","123","Hirzenbach","12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2016,"12302","Hirzenbachstrasse","123","Hirzenbach","12","Im Bau","6703",4,"Natürliche Personen",0
2016,"12302","Hirzenbachstrasse","123","Hirzenbach","12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2016,"12303","Mattenhof","123","Hirzenbach","12","Bewilligt","6702",1,"Öffentliche Hand",0
2016,"12303","Mattenhof","123","Hirzenbach","12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2016,"12303","Mattenhof","123","Hirzenbach","12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2016,"12303","Mattenhof","123","Hirzenbach","12","Bewilligt","6702",4,"Natürliche Personen",0
2016,"12303","Mattenhof","123","Hirzenbach","12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2016,"12303","Mattenhof","123","Hirzenbach","12","Im Bau","6703",1,"Öffentliche Hand",150
2016,"12303","Mattenhof","123","Hirzenbach","12","Im Bau","6703",2,"Wohnbaugenossenschaften",177
2016,"12303","Mattenhof","123","Hirzenbach","12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2016,"12303","Mattenhof","123","Hirzenbach","12","Im Bau","6703",4,"Natürliche Personen",0
2016,"12303","Mattenhof","123","Hirzenbach","12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2016,"12304","Probsteistrasse","123","Hirzenbach","12","Bewilligt","6702",1,"Öffentliche Hand",0
2016,"12304","Probsteistrasse","123","Hirzenbach","12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2016,"12304","Probsteistrasse","123","Hirzenbach","12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2016,"12304","Probsteistrasse","123","Hirzenbach","12","Bewilligt","6702",4,"Natürliche Personen",0
2016,"12304","Probsteistrasse","123","Hirzenbach","12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2016,"12304","Probsteistrasse","123","Hirzenbach","12","Im Bau","6703",1,"Öffentliche Hand",0
2016,"12304","Probsteistrasse","123","Hirzenbach","12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2016,"12304","Probsteistrasse","123","Hirzenbach","12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2016,"12304","Probsteistrasse","123","Hirzenbach","12","Im Bau","6703",4,"Natürliche Personen",0
2016,"12304","Probsteistrasse","123","Hirzenbach","12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01101","Zähringerstrasse","011","Rathaus","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01101","Zähringerstrasse","011","Rathaus","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01101","Zähringerstrasse","011","Rathaus","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01101","Zähringerstrasse","011","Rathaus","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01101","Zähringerstrasse","011","Rathaus","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01101","Zähringerstrasse","011","Rathaus","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01101","Zähringerstrasse","011","Rathaus","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01101","Zähringerstrasse","011","Rathaus","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01101","Zähringerstrasse","011","Rathaus","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01101","Zähringerstrasse","011","Rathaus","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01102","Prediger","011","Rathaus","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01102","Prediger","011","Rathaus","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01102","Prediger","011","Rathaus","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01102","Prediger","011","Rathaus","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01102","Prediger","011","Rathaus","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01102","Prediger","011","Rathaus","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01102","Prediger","011","Rathaus","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01102","Prediger","011","Rathaus","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01102","Prediger","011","Rathaus","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01102","Prediger","011","Rathaus","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01103","Grossmünster","011","Rathaus","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01103","Grossmünster","011","Rathaus","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01103","Grossmünster","011","Rathaus","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01103","Grossmünster","011","Rathaus","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01103","Grossmünster","011","Rathaus","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01103","Grossmünster","011","Rathaus","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01103","Grossmünster","011","Rathaus","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01103","Grossmünster","011","Rathaus","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01103","Grossmünster","011","Rathaus","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01103","Grossmünster","011","Rathaus","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01104","Oberdorf","011","Rathaus","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01104","Oberdorf","011","Rathaus","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01104","Oberdorf","011","Rathaus","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01104","Oberdorf","011","Rathaus","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01104","Oberdorf","011","Rathaus","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01104","Oberdorf","011","Rathaus","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01104","Oberdorf","011","Rathaus","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01104","Oberdorf","011","Rathaus","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01104","Oberdorf","011","Rathaus","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01104","Oberdorf","011","Rathaus","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01201","Central","012","Hochschulen","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01201","Central","012","Hochschulen","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01201","Central","012","Hochschulen","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01201","Central","012","Hochschulen","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01201","Central","012","Hochschulen","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01201","Central","012","Hochschulen","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01201","Central","012","Hochschulen","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01201","Central","012","Hochschulen","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01201","Central","012","Hochschulen","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01201","Central","012","Hochschulen","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01202","ETH / Universität","012","Hochschulen","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01202","ETH / Universität","012","Hochschulen","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01202","ETH / Universität","012","Hochschulen","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01202","ETH / Universität","012","Hochschulen","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01202","ETH / Universität","012","Hochschulen","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01202","ETH / Universität","012","Hochschulen","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01202","ETH / Universität","012","Hochschulen","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01202","ETH / Universität","012","Hochschulen","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01202","ETH / Universität","012","Hochschulen","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01202","ETH / Universität","012","Hochschulen","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01203","Bellevue","012","Hochschulen","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01203","Bellevue","012","Hochschulen","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01203","Bellevue","012","Hochschulen","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01203","Bellevue","012","Hochschulen","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01203","Bellevue","012","Hochschulen","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01203","Bellevue","012","Hochschulen","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01203","Bellevue","012","Hochschulen","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01203","Bellevue","012","Hochschulen","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01203","Bellevue","012","Hochschulen","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01203","Bellevue","012","Hochschulen","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01204","See Nord","012","Hochschulen","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01204","See Nord","012","Hochschulen","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01204","See Nord","012","Hochschulen","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01204","See Nord","012","Hochschulen","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01204","See Nord","012","Hochschulen","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01204","See Nord","012","Hochschulen","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01204","See Nord","012","Hochschulen","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01204","See Nord","012","Hochschulen","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01204","See Nord","012","Hochschulen","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01204","See Nord","012","Hochschulen","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01301","Schipfe","013","Lindenhof","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01301","Schipfe","013","Lindenhof","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01301","Schipfe","013","Lindenhof","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01301","Schipfe","013","Lindenhof","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01301","Schipfe","013","Lindenhof","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01301","Schipfe","013","Lindenhof","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01301","Schipfe","013","Lindenhof","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01301","Schipfe","013","Lindenhof","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01301","Schipfe","013","Lindenhof","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01301","Schipfe","013","Lindenhof","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01302","Münsterhof","013","Lindenhof","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01302","Münsterhof","013","Lindenhof","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01302","Münsterhof","013","Lindenhof","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01302","Münsterhof","013","Lindenhof","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01302","Münsterhof","013","Lindenhof","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01302","Münsterhof","013","Lindenhof","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01302","Münsterhof","013","Lindenhof","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01302","Münsterhof","013","Lindenhof","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01302","Münsterhof","013","Lindenhof","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01302","Münsterhof","013","Lindenhof","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01303","Stadthaus","013","Lindenhof","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01303","Stadthaus","013","Lindenhof","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01303","Stadthaus","013","Lindenhof","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01303","Stadthaus","013","Lindenhof","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01303","Stadthaus","013","Lindenhof","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01303","Stadthaus","013","Lindenhof","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01303","Stadthaus","013","Lindenhof","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01303","Stadthaus","013","Lindenhof","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01303","Stadthaus","013","Lindenhof","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01303","Stadthaus","013","Lindenhof","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01401","Bahnhofplatz","014","City","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01401","Bahnhofplatz","014","City","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01401","Bahnhofplatz","014","City","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01401","Bahnhofplatz","014","City","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01401","Bahnhofplatz","014","City","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01401","Bahnhofplatz","014","City","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01401","Bahnhofplatz","014","City","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01401","Bahnhofplatz","014","City","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01401","Bahnhofplatz","014","City","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01401","Bahnhofplatz","014","City","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01402","Sihlporte","014","City","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01402","Sihlporte","014","City","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01402","Sihlporte","014","City","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01402","Sihlporte","014","City","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01402","Sihlporte","014","City","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01402","Sihlporte","014","City","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01402","Sihlporte","014","City","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01402","Sihlporte","014","City","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01402","Sihlporte","014","City","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01402","Sihlporte","014","City","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01403","Selnaustrasse","014","City","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01403","Selnaustrasse","014","City","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01403","Selnaustrasse","014","City","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01403","Selnaustrasse","014","City","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01403","Selnaustrasse","014","City","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01403","Selnaustrasse","014","City","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01403","Selnaustrasse","014","City","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01403","Selnaustrasse","014","City","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01403","Selnaustrasse","014","City","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01403","Selnaustrasse","014","City","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"01404","Paradeplatz","014","City","1","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"01404","Paradeplatz","014","City","1","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"01404","Paradeplatz","014","City","1","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"01404","Paradeplatz","014","City","1","Bewilligt","6702",4,"Natürliche Personen",0
2017,"01404","Paradeplatz","014","City","1","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"01404","Paradeplatz","014","City","1","Im Bau","6703",1,"Öffentliche Hand",0
2017,"01404","Paradeplatz","014","City","1","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"01404","Paradeplatz","014","City","1","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"01404","Paradeplatz","014","City","1","Im Bau","6703",4,"Natürliche Personen",0
2017,"01404","Paradeplatz","014","City","1","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"02101","Bahnhof Wollishofen","021","Wollishofen","2","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"02101","Bahnhof Wollishofen","021","Wollishofen","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"02101","Bahnhof Wollishofen","021","Wollishofen","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"02101","Bahnhof Wollishofen","021","Wollishofen","2","Bewilligt","6702",4,"Natürliche Personen",0
2017,"02101","Bahnhof Wollishofen","021","Wollishofen","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"02101","Bahnhof Wollishofen","021","Wollishofen","2","Im Bau","6703",1,"Öffentliche Hand",0
2017,"02101","Bahnhof Wollishofen","021","Wollishofen","2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"02101","Bahnhof Wollishofen","021","Wollishofen","2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"02101","Bahnhof Wollishofen","021","Wollishofen","2","Im Bau","6703",4,"Natürliche Personen",0
2017,"02101","Bahnhof Wollishofen","021","Wollishofen","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"02102","Bellariastrasse","021","Wollishofen","2","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"02102","Bellariastrasse","021","Wollishofen","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"02102","Bellariastrasse","021","Wollishofen","2","Bewilligt","6702",3,"Übrige private Gesellschaften",243
2017,"02102","Bellariastrasse","021","Wollishofen","2","Bewilligt","6702",4,"Natürliche Personen",17
2017,"02102","Bellariastrasse","021","Wollishofen","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"02102","Bellariastrasse","021","Wollishofen","2","Im Bau","6703",1,"Öffentliche Hand",0
2017,"02102","Bellariastrasse","021","Wollishofen","2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"02102","Bellariastrasse","021","Wollishofen","2","Im Bau","6703",3,"Übrige private Gesellschaften",17
2017,"02102","Bellariastrasse","021","Wollishofen","2","Im Bau","6703",4,"Natürliche Personen",0
2017,"02102","Bellariastrasse","021","Wollishofen","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"02103","Muggenbühl","021","Wollishofen","2","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"02103","Muggenbühl","021","Wollishofen","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"02103","Muggenbühl","021","Wollishofen","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"02103","Muggenbühl","021","Wollishofen","2","Bewilligt","6702",4,"Natürliche Personen",0
2017,"02103","Muggenbühl","021","Wollishofen","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"02103","Muggenbühl","021","Wollishofen","2","Im Bau","6703",1,"Öffentliche Hand",0
2017,"02103","Muggenbühl","021","Wollishofen","2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"02103","Muggenbühl","021","Wollishofen","2","Im Bau","6703",3,"Übrige private Gesellschaften",10
2017,"02103","Muggenbühl","021","Wollishofen","2","Im Bau","6703",4,"Natürliche Personen",0
2017,"02103","Muggenbühl","021","Wollishofen","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"02104","Morgental","021","Wollishofen","2","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"02104","Morgental","021","Wollishofen","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"02104","Morgental","021","Wollishofen","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"02104","Morgental","021","Wollishofen","2","Bewilligt","6702",4,"Natürliche Personen",0
2017,"02104","Morgental","021","Wollishofen","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"02104","Morgental","021","Wollishofen","2","Im Bau","6703",1,"Öffentliche Hand",0
2017,"02104","Morgental","021","Wollishofen","2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"02104","Morgental","021","Wollishofen","2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2017,"02104","Morgental","021","Wollishofen","2","Im Bau","6703",4,"Natürliche Personen",0
2017,"02104","Morgental","021","Wollishofen","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2017,"02105","Manegg","021","Wollishofen","2","Bewilligt","6702",1,"Öffentliche Hand",0
2017,"02105","Manegg","021","Wollishofen","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2017,"02105","Manegg","021","Wollishofen","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2017,"02105","Manegg","021","Wollishofen","2","Bewilligt","6702",4,"Natürliche Personen",0
2017,"02105","Manegg","021","Wollishofen","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2017,"02105","Manegg","021","Wollishofen","2","Im Bau","6703",1,"Öffentliche Hand",0
2017,"02105","Manegg","021","Wollishofen","2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2017,"02105","Manegg","021","Wollishofen","2","Im Bau","6703",3,"Übrige private Gesellschaften",626
2017,"02105","Manegg","021","Wollishofen","2","Im Bau","6703",4,"Natürliche Personen",0
